id_date,date,VN10YT=HN,VN15YT=HN,VN1YT=HN,VN20YT=HN,VN2YT=HN,VN3MT=HN,VN3YT=HN,VN5YT=HN,VN6MT=HN,VN7YT=HN,VN9MT=HN
20140512,2014-05-12,8.861669540405273,8.760319709777832,4.731760025024414,NULL,5.446670055389404,4.160669803619385,6.1040802001953125,7.231719970703125,4.354189872741699,8.09274959564209,NULL
20140513,2014-05-13,8.857839584350586,8.734840393066406,4.7642598152160645,NULL,5.497509956359863,4.168220043182373,6.160669803619385,7.277470111846924,4.37129020690918,8.116339683532715,NULL
20140514,2014-05-14,8.878499984741211,8.924989700317383,4.796000003814697,NULL,5.514210224151611,4.212590217590332,6.164790153503418,7.265639781951904,4.411349773406982,8.103610038757324,NULL
20140515,2014-05-15,8.829460144042969,8.766690254211426,4.798830032348633,NULL,5.524720191955566,4.206890106201172,6.179009914398193,7.276450157165527,4.408760070800781,8.098270416259766,NULL
20140516,2014-05-16,8.965609550476074,8.557250022888184,4.830140113830566,NULL,5.523749828338623,4.28741979598999,6.174630165100098,7.316420078277588,4.470160007476807,8.201769828796387,NULL
20140519,2014-05-19,8.907600402832031,8.59535026550293,4.828710079193115,NULL,5.5470499992370605,4.2526397705078125,6.205269813537598,7.329050064086914,4.4481000900268555,8.179010391235352,NULL
20140520,2014-05-20,8.81566047668457,8.6814603805542,4.857729911804199,NULL,5.586870193481445,4.2604498863220215,6.240469932556152,7.326630115509033,4.464389801025391,8.127180099487305,NULL
20140521,2014-05-21,8.856599807739258,8.685689926147461,4.836709976196289,NULL,5.580820083618164,4.226880073547363,6.247369766235352,7.35338020324707,4.4351301193237305,8.165679931640625,NULL
20140522,2014-05-22,8.859760284423828,8.66862964630127,4.823009967803955,NULL,5.5582098960876465,4.223509788513184,6.220570087432861,7.328800201416016,4.4279398918151855,8.15172004699707,NULL
20140523,2014-05-23,8.76198959350586,8.94419002532959,4.8341898918151855,NULL,5.577070236206055,4.215109825134277,6.231070041656494,7.294859886169434,4.427559852600098,8.067520141601562,NULL
20140526,2014-05-26,8.657449722290039,9.121049880981445,4.8515801429748535,NULL,5.627379894256592,4.186669826507568,6.288559913635254,7.315680027008057,4.416639804840088,8.023189544677734,NULL
20140527,2014-05-27,8.750499725341797,8.987629890441895,4.846789836883545,NULL,5.5996198654174805,4.215620040893555,6.257609844207764,7.3163299560546875,4.43257999420166,8.074520111083984,NULL
20140528,2014-05-28,8.778039932250977,8.83456039428711,4.82742977142334,NULL,5.584740161895752,4.196100234985352,6.250760078430176,7.330389976501465,4.412759780883789,8.10630989074707,NULL
20140529,2014-05-29,8.691840171813965,8.741120338439941,4.872560024261475,NULL,5.633130073547363,4.234600067138672,6.296090126037598,7.3524298667907715,4.453869819641113,8.088150024414062,NULL
20140530,2014-05-30,8.76906967163086,9.047309875488281,4.895440101623535,NULL,5.648530006408691,4.2606201171875,6.303150177001953,7.3500800132751465,4.479189872741699,8.097020149230957,NULL
20140602,2014-06-02,8.727299690246582,9.012720108032227,4.882229804992676,NULL,5.6346001625061035,4.245190143585205,6.285789966583252,7.322619915008545,4.46481990814209,8.060529708862305,NULL
20140603,2014-06-03,8.868229866027832,9.1239595413208,4.812970161437988,NULL,5.530580043792725,4.225689888000488,6.175789833068848,7.258979797363281,4.426209926605225,8.08191967010498,NULL
20140604,2014-06-04,8.830349922180176,8.724320411682129,4.837910175323486,NULL,5.556930065155029,4.252230167388916,6.205749988555908,7.295119762420654,4.451900005340576,8.11063003540039,NULL
20140605,2014-06-05,8.817779541015625,8.521490097045898,4.837019920349121,NULL,5.574999809265137,4.233890056610107,6.23783016204834,7.340139865875244,4.439680099487305,8.148209571838379,NULL
20140606,2014-06-06,8.864109992980957,8.61538028717041,4.8538498878479,NULL,5.59296989440918,4.250070095062256,6.257299900054932,7.36398983001709,4.45605993270874,8.178750038146973,NULL
20140609,2014-06-09,8.848010063171387,8.814390182495117,4.872069835662842,NULL,5.602880001068115,4.272210121154785,6.256750106811523,7.341899871826172,4.4771599769592285,8.143549919128418,NULL
20140610,2014-06-10,8.854849815368652,8.795209884643555,4.849579811096191,NULL,5.581500053405762,4.250219821929932,6.238059997558594,7.331470012664795,4.454860210418701,8.14225959777832,NULL
20140611,2014-06-11,8.828909873962402,8.815250396728516,4.843719959259033,NULL,5.589479923248291,4.228050231933594,6.252389907836914,7.342289924621582,4.438739776611328,8.137800216674805,NULL
20140612,2014-06-12,8.835619926452637,8.25076961517334,4.828649997711182,NULL,5.621600151062012,4.173500061035156,6.323929786682129,7.4631500244140625,4.3976898193359375,8.258930206298828,NULL
20140613,2014-06-13,8.877209663391113,8.87417984008789,4.85768985748291,NULL,5.565470218658447,4.283969879150391,6.207759857177734,7.295770168304443,4.479290008544922,8.122429847717285,NULL
20140616,2014-06-16,8.863260269165039,8.829689979553223,4.823150157928467,NULL,5.54095983505249,4.239620208740234,6.190370082855225,7.286009788513184,4.438439846038818,8.114109992980957,NULL
20140618,2014-06-18,8.800600051879883,8.733559608459473,4.832479953765869,NULL,5.571959972381592,4.221980094909668,6.229410171508789,7.311379909515381,4.430910110473633,8.103699684143066,NULL
20140619,2014-06-19,8.821510314941406,8.757929801940918,4.838029861450195,NULL,5.561130046844482,4.247069835662842,6.211269855499268,7.297609806060791,4.448729991912842,8.106769561767578,NULL
20140620,2014-06-20,8.803000450134277,8.926639556884766,4.807539939880371,NULL,5.579629898071289,4.1740899085998535,6.264530181884766,7.3717498779296875,4.390170097351074,8.15095043182373,NULL
20140624,2014-06-24,8.847909927368164,8.794699668884277,4.857069969177246,NULL,5.578249931335449,4.268270015716553,6.227449893951416,7.314310073852539,4.46914005279541,8.12639045715332,NULL
20140625,2014-06-25,8.876440048217773,8.813349723815918,4.86352014541626,NULL,5.579639911651611,4.281060218811035,6.227069854736328,7.31781005859375,4.479549884796143,8.139619827270508,NULL
20140626,2014-06-26,8.933679580688477,8.997520446777344,4.842480182647705,NULL,5.566050052642822,4.253550052642822,6.2200798988342285,7.323490142822266,4.4542999267578125,8.16057014465332,NULL
20140627,2014-06-27,8.78147029876709,8.927960395812988,4.829840183258057,NULL,5.5821099281311035,4.202919960021973,6.244060039520264,7.318640232086182,4.4180498123168945,8.0947904586792,NULL
20140630,2014-06-30,8.83860969543457,8.819620132446289,4.8300700187683105,NULL,5.566470146179199,4.225500106811523,6.225220203399658,7.318389892578125,4.432069778442383,8.12633991241455,NULL
20140701,2014-07-01,8.786470413208008,8.997469902038574,4.792970180511475,NULL,5.525179862976074,4.188149929046631,6.176390171051025,7.251729965209961,4.3951897621154785,8.049420356750488,NULL
20140702,2014-07-02,8.794699668884277,8.95359992980957,4.806930065155029,NULL,5.517539978027344,4.225780010223389,6.156620025634766,7.228370189666748,4.424149990081787,8.03810977935791,NULL
20140703,2014-07-03,8.735639572143555,9.088250160217285,4.774449825286865,NULL,5.497429847717285,4.182700157165527,6.1438398361206055,7.2115797996521,4.384580135345459,7.999919891357422,NULL
20140704,2014-07-04,8.734609603881836,9.018389701843262,4.787360191345215,NULL,5.475780010223389,4.225820064544678,6.097179889678955,7.146969795227051,4.417369842529297,7.952340126037598,NULL
20140707,2014-07-07,8.778019905090332,8.95656967163086,4.710470199584961,NULL,5.368549823760986,4.231500148773193,6.010950088500977,7.148290157318115,4.388130187988281,8.012869834899902,NULL
20140708,2014-07-08,8.664259910583496,9.144009590148926,4.718560218811035,NULL,5.397890090942383,4.163229942321777,6.010260105133057,7.046130180358887,4.352809906005859,7.849249839782715,NULL
20140709,2014-07-09,8.714200019836426,8.933030128479004,4.716209888458252,NULL,5.411290168762207,4.150879859924316,6.040550231933594,7.107029914855957,4.343560218811035,7.926310062408447,NULL
20140710,2014-07-10,8.74170970916748,8.981619834899902,4.710859775543213,NULL,5.407360076904297,4.145080089569092,6.038879871368408,7.1118998527526855,4.3378400802612305,7.939599990844727,NULL
20140711,2014-07-11,8.732000350952148,9.040220260620117,4.701389789581299,NULL,5.385069847106934,4.1479902267456055,6.007689952850342,7.073379993438721,4.336349964141846,7.9056901931762695,NULL
20140714,2014-07-14,8.699640274047852,9.001299858093262,4.677480220794678,NULL,5.364739894866943,4.120059967041016,5.989170074462891,7.054329872131348,4.309899806976318,7.882349967956543,NULL
20140715,2014-07-15,8.70324993133545,9.10597038269043,4.680270195007324,NULL,5.356100082397461,4.133349895477295,5.9720001220703125,7.028759956359863,4.319509983062744,7.859869956970215,NULL
20140716,2014-07-16,8.80780029296875,8.959320068359375,4.667150020599365,NULL,5.352970123291016,4.119379997253418,5.986070156097412,7.086900234222412,4.305079936981201,7.956980228424072,NULL
20140717,2014-07-17,8.722689628601074,7.78849983215332,4.551849842071533,NULL,5.394790172576904,3.856410026550293,6.14178991317749,7.349790096282959,4.094260215759277,8.17947006225586,NULL
20140718,2014-07-18,8.700200080871582,9.042320251464844,4.587810039520264,NULL,5.274569988250732,4.034049987792969,5.9028000831604,6.985529899597168,4.222340106964111,7.839660167694092,NULL
20140721,2014-07-21,8.777159690856934,8.912030220031738,4.5584001541137695,NULL,5.177529811859131,4.158160209655762,5.826290130615234,7.030479907989502,4.282529830932617,7.964210033416748,NULL
20140722,2014-07-22,9.026900291442871,8.40429973602295,4.543459892272949,NULL,5.137730121612549,4.134059906005859,5.75993013381958,6.98475980758667,4.2660698890686035,8.041199684143066,NULL
20140723,2014-07-23,8.776459693908691,8.967049598693848,4.520740032196045,NULL,5.140009880065918,4.116350173950195,5.786910057067871,6.990890026092529,4.242690086364746,7.934219837188721,NULL
20140724,2014-07-24,8.711139678955078,9.125459671020508,4.559309959411621,NULL,5.243110179901123,4.009210109710693,5.870460033416748,6.957230091094971,4.19612979888916,7.822440147399902,NULL
20140725,2014-07-25,8.722559928894043,9.296409606933594,4.58581018447876,NULL,5.247580051422119,4.055789947509766,5.85821008682251,6.927030086517334,4.235680103302002,7.794370174407959,NULL
20140728,2014-07-28,8.732720375061035,9.189350128173828,4.587910175323486,NULL,5.26462984085083,4.044260025024414,5.886590003967285,6.967470169067383,4.2289299964904785,7.832980155944824,NULL
20140729,2014-07-29,8.744759559631348,9.10690975189209,4.5200300216674805,NULL,5.120329856872559,4.13385009765625,5.752029895782471,6.9345197677612305,4.253600120544434,7.871560096740723,NULL
20140730,2014-07-30,8.568099975585938,9.126799583435059,4.557590007781982,NULL,5.220580101013184,4.021130084991455,5.825389862060547,6.86722993850708,4.203740119934082,7.696269989013672,NULL
20140731,2014-07-31,8.561059951782227,9.233839988708496,4.534339904785156,NULL,5.163859844207764,4.031909942626953,5.747399806976318,6.77731990814209,4.202280044555664,7.625659942626953,NULL
20140801,2014-08-01,8.619020462036133,8.977089881896973,4.480110168457031,NULL,5.035769939422607,4.129950046539307,5.632349967956543,6.779329776763916,4.237770080566406,7.717710018157959,NULL
20140804,2014-08-04,8.659520149230957,8.927180290222168,4.442230224609375,NULL,4.979159832000732,4.136410236358643,5.583859920501709,6.775149822235107,4.225719928741455,7.7510199546813965,NULL
20140805,2014-08-05,8.448579788208008,9.256050109863281,4.522769927978516,NULL,5.1375298500061035,4.029520034790039,5.704539775848389,6.700799942016602,4.19704008102417,7.522200107574463,NULL
20140806,2014-08-06,8.486129760742188,9.296899795532227,4.507999897003174,NULL,5.13129997253418,4.0079498291015625,5.706210136413574,6.7162699699401855,4.1777801513671875,7.548689842224121,NULL
20140807,2014-08-07,8.385869979858398,9.161849975585938,4.496240139007568,NULL,5.09650993347168,4.017210006713867,5.65339994430542,6.639400005340576,4.179649829864502,7.458889961242676,NULL
20140808,2014-08-08,8.25094985961914,8.959099769592285,4.447229862213135,NULL,4.9637298583984375,4.091609954833984,5.493579864501953,6.4964799880981445,4.205639839172363,7.34099006652832,NULL
20140811,2014-08-11,8.172140121459961,8.905489921569824,4.501190185546875,NULL,5.0637898445129395,4.053249835968018,5.587049961090088,6.51662015914917,4.205049991607666,7.29217004776001,NULL
20140812,2014-08-12,8.216819763183594,8.978750228881836,4.509920120239258,NULL,5.049799919128418,4.101190090179443,5.5714898109436035,6.524330139160156,4.237279891967773,7.324460029602051,NULL
20140813,2014-08-13,8.225179672241211,8.883899688720703,4.47907018661499,NULL,5.060579776763916,4.0154900550842285,5.600399971008301,6.555620193481445,4.172639846801758,7.345990180969238,NULL
20140814,2014-08-14,8.257619857788086,9.096650123596191,4.491219997406006,NULL,5.0599799156188965,4.039100170135498,5.5902099609375,6.536719799041748,4.192249774932861,7.334080219268799,NULL
20140815,2014-08-15,8.207280158996582,9.001319885253906,4.490910053253174,NULL,5.064169883728027,4.032680034637451,5.595210075378418,6.534359931945801,4.188149929046631,7.315710067749023,NULL
20140818,2014-08-18,8.167770385742188,9.04557991027832,4.5235700607299805,NULL,5.124279975891113,4.029359817504883,5.664330005645752,6.58519983291626,4.198470115661621,7.325940132141113,NULL
20140819,2014-08-19,8.241809844970703,9.013750076293945,4.485040187835693,NULL,5.063720226287842,4.023159980773926,5.600560188293457,6.551350116729736,4.179790019989014,7.34266996383667,NULL
20140820,2014-08-20,8.449170112609863,10.396989822387695,4.563149929046631,NULL,5.020709991455078,4.215549945831299,5.471590042114258,6.353740215301514,4.331850051879883,7.2103800773620605,NULL
20140821,2014-08-21,8.240099906921387,8.884639739990234,4.472330093383789,NULL,5.0289998054504395,4.054100036621094,5.568759918212891,6.5518999099731445,4.192930221557617,7.365670204162598,NULL
20140822,2014-08-22,8.22008991241455,9.010009765625,4.498010158538818,NULL,5.067299842834473,4.044260025024414,5.596310138702393,6.535840034484863,4.198080062866211,7.3212199211120605,NULL
20140825,2014-08-25,8.126629829406738,8.988019943237305,4.503699779510498,NULL,5.082190036773682,4.034210205078125,5.609610080718994,6.5242600440979,4.194210052490234,7.271900177001953,NULL
20140826,2014-08-26,8.081999778747559,9.073209762573242,4.486269950866699,NULL,5.026390075683594,4.054629802703857,5.5276198387146,6.420050144195557,4.201089859008789,7.176370143890381,NULL
20140827,2014-08-27,8.055439949035645,9.211959838867188,4.458920001983643,NULL,4.974969863891602,4.050370216369629,5.459199905395508,6.336770057678223,4.188640117645264,7.100940227508545,NULL
20140828,2014-08-28,8.193510055541992,8.998539924621582,4.45697021484375,NULL,4.956439971923828,4.079699993133545,5.446199893951416,6.3745598793029785,4.205510139465332,7.203269958496094,NULL
20140829,2014-08-29,8.076970100402832,8.916830062866211,4.475240230560303,NULL,4.999470233917236,4.062970161437988,5.494040012359619,6.391709804534912,4.202189922332764,7.163700103759766,NULL
20140903,2014-09-03,8.054619789123535,9.149920463562012,4.449649810791016,NULL,4.947619915008545,4.0612101554870605,5.422299861907959,6.299779891967773,4.1921000480651855,7.078479766845703,NULL
20140904,2014-09-04,7.958990097045898,9.143420219421387,4.460840225219727,NULL,4.954110145568848,4.0712199211120605,5.418560028076172,6.265789985656738,4.203010082244873,7.011690139770508,NULL
20140905,2014-09-05,7.875850200653076,8.949020385742188,4.441619873046875,NULL,4.939050197601318,4.046639919281006,5.404439926147461,6.244619846343994,4.180429935455322,6.972710132598877,NULL
20140908,2014-09-08,7.946780204772949,8.92313003540039,4.432980060577393,NULL,4.876259803771973,4.101019859313965,5.3159098625183105,6.166600227355957,4.211470127105713,6.9522199630737305,NULL
20140909,2014-09-09,7.893209934234619,9.805150032043457,4.433080196380615,NULL,4.818739891052246,4.143640041351318,5.204090118408203,5.973899841308594,4.240139961242676,6.742519855499268,NULL
20140910,2014-09-10,7.68464994430542,8.92238998413086,4.347030162811279,NULL,4.801889896392822,3.990180015563965,5.233709812164307,6.031869888305664,4.110660076141357,6.7485198974609375,NULL
20140911,2014-09-11,7.643599987030029,8.575079917907715,4.2736101150512695,NULL,4.728700160980225,3.9235000610351562,5.168230056762695,5.991960048675537,4.04095983505249,6.729060173034668,NULL
20140912,2014-09-12,7.337329864501953,8.456350326538086,4.219110012054443,NULL,4.630169868469238,3.900979995727539,5.025889873504639,5.769889831542969,4.0079498291015625,6.448319911956787,NULL
20140915,2014-09-15,7.297339916229248,8.612910270690918,4.185880184173584,NULL,4.583630084991455,3.8784000873565674,4.967679977416992,5.6959099769592285,3.9817800521850586,6.372920036315918,NULL
20140916,2014-09-16,7.394519805908203,8.503860473632812,4.165470123291016,NULL,4.521659851074219,3.9259400367736816,4.902790069580078,5.68435001373291,4.0024800300598145,6.430079936981201,NULL
20140917,2014-09-17,7.3403401374816895,8.621330261230469,4.165750026702881,NULL,4.573279857635498,3.8511600494384766,4.967169761657715,5.713910102844238,3.9568800926208496,6.405779838562012,NULL
20140918,2014-09-18,7.425869941711426,8.472149848937988,4.160510063171387,NULL,4.552740097045898,3.8704700469970703,4.947030067443848,5.724460124969482,3.966599941253662,6.460559844970703,NULL
20140919,2014-09-19,7.334410190582275,9.02118968963623,4.243289947509766,NULL,4.612450122833252,3.7982399463653564,4.960229873657227,5.642920017242432,4.010660171508789,6.320670127868652,NULL
20140922,2014-09-22,7.2059102058410645,8.719719886779785,4.248720169067383,NULL,4.6230998039245605,3.733330011367798,4.965280055999756,5.624129772186279,3.99399995803833,6.265940189361572,NULL
20140923,2014-09-23,7.03016996383667,7.929279804229736,4.110559940338135,NULL,4.523429870605469,3.785629987716675,4.913370132446289,5.625860214233398,3.895400047302246,6.250840187072754,NULL
20140924,2014-09-24,6.917240142822266,7.640679836273193,4.063000202178955,NULL,4.481349945068359,3.73622989654541,4.877079963684082,5.592870235443115,3.846280097961426,6.201940059661865,NULL
20140925,2014-09-25,7.075270175933838,8.727749824523926,4.082719802856445,NULL,4.416369915008545,3.832279920578003,4.749740123748779,5.415619850158691,3.9157800674438477,6.0803399085998535,NULL
20140926,2014-09-26,6.895689964294434,7.428830146789551,4.070680141448975,NULL,4.45727014541626,3.77620005607605,4.833380222320557,5.539770126342773,3.874660015106201,6.163539886474609,NULL
20140929,2014-09-29,6.768060207366943,7.653170108795166,4.097509860992432,NULL,4.475860118865967,3.7985401153564453,4.8318400382995605,5.480219841003418,3.8996798992156982,6.049339771270752,NULL
20140930,2014-09-30,6.732749938964844,7.801919937133789,4.07535982131958,NULL,4.4210100173950195,3.807349920272827,4.7535200119018555,5.380080223083496,3.8975300788879395,5.95688009262085,NULL
20141001,2014-10-01,6.693850040435791,8.259090423583984,4.247759819030762,NULL,4.6526899337768555,3.6508901119232178,4.866640090942383,5.225039958953857,3.890510082244873,5.728020191192627,NULL
20141003,2014-10-03,6.290679931640625,7.041110038757324,3.9164700508117676,NULL,4.269899845123291,3.633389949798584,4.5973801612854,5.180699825286865,3.7295100688934326,5.6786298751831055,NULL
20141006,2014-10-06,6.207890033721924,7.201010227203369,3.8278698921203613,NULL,4.1349101066589355,3.5899300575256348,4.430580139160156,4.9890899658203125,3.669980049133301,5.505859851837158,NULL
20141007,2014-10-07,6.190310001373291,7.378359794616699,3.78875994682312,NULL,4.072790145874023,3.5728600025177,4.352459907531738,4.898809909820557,3.6451001167297363,5.4280500411987305,NULL
20141008,2014-10-08,6.19950008392334,7.375589847564697,3.863600015640259,NULL,4.083730220794678,3.5017199516296387,4.327929973602295,4.870550155639648,3.683579921722412,5.417389869689941,NULL
20141009,2014-10-09,6.171999931335449,7.436800003051758,3.7200698852539062,NULL,4.003849983215332,3.505350112915039,4.284759998321533,4.83804988861084,3.5771000385284424,5.380030155181885,NULL
20141010,2014-10-10,6.160639762878418,7.10929012298584,3.7113099098205566,NULL,4.045229911804199,3.448359966278076,4.361239910125732,4.944180011749268,3.53725004196167,5.468530178070068,NULL
20141013,2014-10-13,6.240930080413818,7.163599967956543,3.695739984512329,NULL,4.045269966125488,3.421190023422241,4.376560211181641,4.987209796905518,3.5139100551605225,5.532989978790283,NULL
20141014,2014-10-14,6.327539920806885,7.566539764404297,3.693769931793213,NULL,4.046750068664551,3.403510093688965,4.371769905090332,4.969749927520752,3.50314998626709,5.528719902038574,NULL
20141015,2014-10-15,6.282790184020996,7.830239772796631,3.6903600692749023,NULL,4.079860210418701,3.3626201152801514,4.424439907073975,5.015870094299316,3.475600004196167,5.531390190124512,NULL
20141016,2014-10-16,6.3942108154296875,7.5350799560546875,3.6639790534973145,NULL,4.013246059417725,3.3941240310668945,4.350631237030029,4.990455150604248,3.4848339557647705,5.584839820861816,NULL
20141017,2014-10-17,6.418990135192871,7.803599834442139,3.7233400344848633,NULL,4.0361199378967285,3.4865400791168213,4.345530033111572,4.954360008239746,3.5656800270080566,5.549980163574219,NULL
20141020,2014-10-20,6.444419860839844,7.4864301681518555,3.701930046081543,NULL,4.026710033416748,3.4707400798797607,4.359360218048096,5.016890048980713,3.546060085296631,5.6331400871276855,NULL
20141021,2014-10-21,6.436989784240723,7.549860000610352,3.696729898452759,NULL,4.05394983291626,3.4289400577545166,4.397799968719482,5.044250011444092,3.5153400897979736,5.638010025024414,NULL
20141022,2014-10-22,6.483220100402832,7.442729949951172,3.677799940109253,NULL,4.025979995727539,3.4274001121520996,4.378739833831787,5.063700199127197,3.5093600749969482,5.688990116119385,NULL
20141023,2014-10-23,6.453159809112549,7.535150051116943,3.7163798809051514,NULL,4.071690082550049,3.4413599967956543,4.4140400886535645,5.0601301193237305,3.5338499546051025,5.655179977416992,NULL
20141024,2014-10-24,6.488890171051025,7.5649800300598145,3.7350099086761475,NULL,4.095419883728027,3.4554600715637207,4.441870212554932,5.093510150909424,3.549530029296875,5.6911301612854,NULL
20141027,2014-10-27,6.553890228271484,7.660709857940674,3.704969882965088,NULL,4.08227014541626,3.410680055618286,4.44428014755249,5.120160102844238,3.5098299980163574,5.7359299659729,NULL
20141028,2014-10-28,6.561910152435303,7.636030197143555,3.713819980621338,NULL,4.090030193328857,3.421639919281006,4.451079845428467,5.1280598640441895,3.5199899673461914,5.745540142059326,NULL
20141029,2014-10-29,6.534830093383789,7.642499923706055,3.722640037536621,NULL,4.093490123748779,3.4340600967407227,4.448820114135742,5.1145501136779785,3.5312600135803223,5.7230000495910645,NULL
20141030,2014-10-30,6.519989967346191,7.688990116119385,3.7322299480438232,NULL,4.086629867553711,3.458940029144287,4.4297099113464355,5.08213996887207,3.5507500171661377,5.690110206604004,NULL
20141031,2014-10-31,6.500969886779785,7.588469982147217,3.713550090789795,NULL,4.077380180358887,3.431619882583618,4.427480220794678,5.086860179901123,3.5264599323272705,5.692349910736084,NULL
20141103,2014-11-03,6.53016996383667,7.608500003814697,3.7352399826049805,NULL,4.1077399253845215,3.4446699619293213,4.463620185852051,5.12755012512207,3.542609930038452,5.730879783630371,NULL
20141104,2014-11-04,6.539840221405029,7.644959926605225,3.7327499389648438,NULL,4.105259895324707,3.4422199726104736,4.461329936981201,5.126440048217773,3.5401499271392822,5.732500076293945,NULL
20141105,2014-11-05,6.526269912719727,7.606750011444092,3.7136600017547607,NULL,4.091730117797852,3.4210898876190186,4.452060222625732,5.121429920196533,3.5185399055480957,5.726860046386719,NULL
20141106,2014-11-06,6.5412797927856445,7.729990005493164,3.7472000122070312,NULL,4.100649833679199,3.474869966506958,4.443150043487549,5.095660209655762,3.5663399696350098,5.705399990081787,NULL
20141107,2014-11-07,6.602059841156006,7.8296799659729,3.7739601135253906,NULL,4.131830215454102,3.4978299140930176,4.478169918060303,5.1373701095581055,3.5906200408935547,5.753650188446045,NULL
20141110,2014-11-10,6.619239807128906,7.803190231323242,3.775439977645874,NULL,4.140089988708496,3.493530035018921,4.492090225219727,5.158999919891357,3.5883100032806396,5.777790069580078,NULL
20141111,2014-11-11,6.601669788360596,7.764319896697998,3.7819700241088867,NULL,4.148719787597656,3.4971399307250977,4.501029968261719,5.164249897003174,3.5930299758911133,5.775320053100586,NULL
20141112,2014-11-12,6.589089870452881,7.625840187072754,3.775320053100586,NULL,4.159800052642822,3.4735400676727295,4.524569988250732,5.1981201171875,3.575439929962158,5.801959991455078,NULL
20141113,2014-11-13,6.686860084533691,7.734799861907959,3.8133699893951416,NULL,4.197090148925781,3.5147900581359863,4.564459800720215,5.250549793243408,3.6153500080108643,5.8724799156188965,NULL
20141114,2014-11-14,6.723480224609375,7.736219882965088,3.8646700382232666,NULL,4.280590057373047,3.531820058822632,4.6668701171875,5.35975980758667,3.6448400020599365,5.960669994354248,NULL
20141117,2014-11-17,6.837810039520264,7.8277997970581055,3.8979899883270264,NULL,4.30817985534668,3.57532000541687,4.6960601806640625,5.407370090484619,3.6843299865722656,6.036829948425293,NULL
20141118,2014-11-18,6.89870023727417,7.718609809875488,3.923229932785034,NULL,4.371779918670654,3.564300060272217,4.787459850311279,5.526249885559082,3.6861400604248047,6.151209831237793,NULL
20141119,2014-11-19,6.96681022644043,7.7982001304626465,3.9783198833465576,NULL,4.409090042114258,3.638540029525757,4.814640045166016,5.550990104675293,3.753390073776245,6.189260005950928,NULL
20141120,2014-11-20,6.951819896697998,7.791049957275391,3.9409000873565674,NULL,4.374670028686523,3.598789930343628,4.783090114593506,5.524819850921631,3.714430093765259,6.16795015335083,NULL
20141121,2014-11-21,6.947690010070801,7.843029975891113,3.919980049133301,NULL,4.353869915008545,3.5776000022888184,4.762320041656494,5.50478982925415,3.6933600902557373,6.151040077209473,NULL
20141124,2014-11-24,6.945280075073242,7.746399879455566,3.9233899116516113,NULL,4.3686699867248535,3.57027006149292,4.785260200500488,5.534709930419922,3.6898200511932373,6.176159858703613,NULL
20141125,2014-11-25,7.011650085449219,7.770709991455078,3.9270999431610107,NULL,4.381649971008301,3.567509889602661,4.807869911193848,5.575980186462402,3.689160108566284,6.23268985748291,NULL
20141126,2014-11-26,7.068999767303467,7.724939823150635,3.9654700756073,NULL,4.443640232086182,3.5835399627685547,4.8869099617004395,5.67149019241333,3.713089942932129,6.324550151824951,NULL
20141127,2014-11-27,7.0850701332092285,7.912449836730957,4.016890048980713,NULL,4.48261022567749,3.6438400745391846,4.913599967956543,5.677579879760742,3.7704999446868896,6.320950031280518,NULL
20141128,2014-11-28,7.090198040008545,7.975747108459473,4.004456043243408,NULL,4.503025054931641,3.592694044113159,4.950578212738037,5.716997146606445,3.733799934387207,6.344532012939453,NULL
20141201,2014-12-01,7.1557297706604,7.8965301513671875,4.010119915008545,NULL,4.495100021362305,3.621490001678467,4.943319797515869,5.7345499992370605,3.7534399032592773,6.3937201499938965,NULL
20141202,2014-12-02,7.2045698165893555,7.935210227966309,4.159470081329346,NULL,4.629899978637695,3.7819299697875977,5.064050197601318,5.829279899597168,3.91018009185791,6.466350078582764,NULL
20141203,2014-12-03,7.2340497970581055,7.899099826812744,4.224009990692139,NULL,4.691390037536621,3.8493199348449707,5.123020172119141,5.883419990539551,3.9765501022338867,6.51386022567749,NULL
20141204,2014-12-04,7.185029983520508,7.9965901374816895,4.25786018371582,NULL,4.728509902954102,3.8715100288391113,5.1532301902771,5.883480072021484,4.003640174865723,6.4812397956848145,NULL
20141205,2014-12-05,7.230420112609863,7.812139987945557,4.260540008544922,NULL,4.735809803009033,3.8771800994873047,5.171420097351074,5.929570198059082,4.007579803466797,6.54640007019043,NULL
20141208,2014-12-08,7.261290073394775,7.882009983062744,4.331150054931641,NULL,4.779019832611084,3.974260091781616,5.195320129394531,5.934919834136963,4.0952301025390625,6.553390026092529,NULL
20141209,2014-12-09,7.252510070800781,7.994880199432373,4.421520233154297,NULL,4.855649948120117,4.072959899902344,5.256289958953857,5.963469982147217,4.191380023956299,6.555389881134033,NULL
20141210,2014-12-10,7.301700115203857,8.016799926757812,4.436369895935059,NULL,4.841629981994629,4.14818000793457,5.245220184326172,5.987189769744873,4.241569995880127,6.604899883270264,NULL
20141211,2014-12-11,7.1927900314331055,8.18179988861084,4.495910167694092,NULL,4.943709850311279,4.122610092163086,5.340549945831299,6.006619930267334,4.250820159912109,6.541769981384277,NULL
20141212,2014-12-12,7.280990123748779,7.929999828338623,4.524479866027832,NULL,4.940959930419922,4.1928300857543945,5.3285698890686035,6.019489765167236,4.305240154266357,6.601769924163818,NULL
